arquivo,aba,valor_ultimo_na_linha,status
C4597462.xlsx,IR_CS_ANUAL,-7513.36,ok
C3625238.xlsx,IR_CS_ANUAL,17956.38,ok
C4382973.xlsx,IR_CS_ANUAL,9839.23,ok
C4197649.xlsx,IR_CS_ANUAL,19654.94,ok
C4606307.xlsx,IR_CS_ANUAL,25723.08,ok
C4421792.xlsx,IR_CS_ANUAL,12123.98,ok
C4398815.xlsx,IR_CS_ANUAL,11034,ok
C4849131.xlsx,IR_CS_ANUAL,25568.85,ok
C4933031.xlsx,IR_CS_ANUAL,-1.958.160.000.000.000,ok
C4328460.xlsx,IR_CS_ANUAL,21218.98,ok
C4525488.xlsx,IR_CS_ANUAL,19788.67,ok
C3643836.xlsx,IR_CS_ANUAL,7438.66,ok
C4290862.xlsx,IR_CS_ANUAL,16206.39,ok
C4698246.xlsx,IR_CS_ANUAL,18605.58,ok
C4688597.xlsx,IR_CS_ANUAL,34674.61,ok
C4500990.xlsx,IR_CS_ANUAL,22393.69,ok
C4189403.xlsx,IR_CS_ANUAL,26582.52,ok
C5003157.xlsx,IR_CS_ANUAL,29900.44,ok
C5222875.xlsx,IR_CS_ANUAL,7.156.799.500.000.000,ok
C4685354.xlsx,IR_CS_ANUAL,8376.96,ok
C4506352.xlsx,IR_CS_ANUAL,9741.16,ok
C3582718.xlsx,IR_CS_ANUAL,8639.14,ok
C4739740.xlsx,IR_CS_ANUAL,17417.69,ok
C4331605.xlsx,IR_CS_ANUAL,39077.01,ok
C4509311.xlsx,IR_CS_ANUAL,10405.62,ok
C3711808.xlsx,IR_CS_ANUAL,20558.57,ok
C3756714.xlsx,IR_CS_ANUAL,7.291.209.999.999.990,ok
C4513990.xlsx,IR_CS_ANUAL,36545.01,ok
C4549392.xlsx,IR_CS_ANUAL,36146.15,ok
C3666341.xlsx,IR_CS_ANUAL,6010.89,ok
C4876630.xlsx,IR_CS_ANUAL,23067.29,ok
C4227673.xlsx,IR_CS_ANUAL,7.527.049.999.999.990,ok
C3864327.xlsx,IR_CS_ANUAL,16401.47,ok
C4418842.xlsx,IR_CS_ANUAL,36213.53,ok
C4534610.xlsx,IR_CS_ANUAL,15243.62,ok
C4264009.xlsx,IR_CS_ANUAL,94992.66,ok
C4314448.xlsx,IR_CS_ANUAL,14285.32,ok
C4009788.xlsx,IR_CS_ANUAL,17696.25,ok
C4249555.xlsx,IR_CS_ANUAL,16429.87,ok
C4410163.xlsx,IR_CS_ANUAL,16235.79,ok
C4103287.xlsx,IR_CS_ANUAL,39982.95,ok
C4474869.xlsx,IR_CS_ANUAL,19117.43,ok
C4338803.xlsx,IR_CS_ANUAL,8295.05,ok
C3740506.xlsx,IR_CS_ANUAL,15988.28,ok
C4449660.xlsx,IR_CS_ANUAL,23041.76,ok
C5053476.xlsx,IR_CS_ANUAL,20374.95,ok
C4508932.xlsx,IR_CS_ANUAL,23060.46,ok
C4972529.xlsx,IR_CS_ANUAL,1.787.721.799.999.990,ok
C4468359.xlsx,IR_CS_ANUAL,8151.67,ok
C4815838.xlsx,IR_CS_ANUAL,2.901.360.000.000.000,ok
C3713428.xlsx,IR_CS_ANUAL,14261.89,ok
C4888167.xlsx,IR_CS_ANUAL,18112.6,ok
C5030391.xlsx,IR_CS_ANUAL,-8533.36,ok
C4667361.xlsx,IR_CS_ANUAL,29507.89,ok
C4642631.xlsx,IR_CS_ANUAL,20089.11,ok
C3919332.xlsx,IR_CS_ANUAL,16186.74,ok
C4317070.xlsx,IR_CS_ANUAL,29566.27,ok
C4613504.xlsx,IR_CS_ANUAL,20876.12,ok
C3996589.xlsx,IR_CS_ANUAL,10342.07,ok
C4597461.xlsx,IR_CS_ANUAL,31828.27,ok
C4208475.xlsx,IR_CS_ANUAL,4.352.040.000.000.000,ok
C4516659.xlsx,IR_CS_ANUAL,19387.13,ok
C4916904.xlsx,IR_CS_ANUAL,13307.07,ok
C4564500.xlsx,IR_CS_ANUAL,3.802.540.000.000.000,ok
C4518832.xlsx,IR_CS_ANUAL,3.098.450.000.000.000,ok
C5051557.xlsx,IR_CS_ANUAL,37386.5,ok
C4221765.xlsx,IR_CS_ANUAL,7880.02,ok
C4568762.xlsx,IR_CS_ANUAL,-22166.64,ok
C4652084.xlsx,IR_CS_ANUAL,28262.44,ok
C4350145.xlsx,IR_CS_ANUAL,32588.51,ok
C4667797.xlsx,IR_CS_ANUAL,11385.56,ok
C3876417.xlsx,IR_CS_ANUAL,4.246.357.999.999.990,ok
C4386004.xlsx,IR_CS_ANUAL,15853.58,ok
C5066597.xlsx,IR_CS_ANUAL,3175933.4,ok
C3917156.xlsx,IR_CS_ANUAL,19932.83,ok
C4631556.xlsx,IR_CS_ANUAL,37038.91,ok
C4490004.xlsx,IR_CS_ANUAL,9651.35,ok
C3871163.xlsx,IR_CS_ANUAL,4195.59,ok
C4694849.xlsx,IR_CS_ANUAL,26632.46,ok
C3916853.xlsx,IR_CS_ANUAL,11018.23,ok
C4277675.xlsx,IR_CS_ANUAL,12035.15,ok
C4446233.xlsx,IR_CS_ANUAL,21708.81,ok
C4852174.xlsx,IR_CS_ANUAL,1.779.959.999.999.990,ok
C4639694.xlsx,IR_CS_ANUAL,19969.45,ok
C3588099.xlsx,IR_CS_ANUAL,8292.23,ok
C4589312.xlsx,IR_CS_ANUAL,25184.32,ok
C4366524.xlsx,IR_CS_ANUAL,25827.83,ok
C4609669.xlsx,IR_CS_ANUAL,42056.37,ok
C5001674.xlsx,IR_CS_ANUAL,6778.75,ok
C4453625.xlsx,IR_CS_ANUAL,14987.42,ok
C4038119.xlsx,IR_CS_ANUAL,16963.92,ok
C4496026.xlsx,IR_CS_ANUAL,10109.21,ok
C4437470.xlsx,IR_CS_ANUAL,20222.37,ok
C5018136.xlsx,IR_CS_ANUAL,29037.42,ok
C4483903.xlsx,IR_CS_ANUAL,21511.4,ok
C4570259.xlsx,IR_CS_ANUAL,1285313.41,ok
C5007326.xlsx,IR_CS_ANUAL,26957.88,ok
C4573778.xlsx,IR_CS_ANUAL,6.859.700.000.000.010,ok
C4299244.xlsx,IR_CS_ANUAL,9786.85,ok
C4355520.xlsx,IR_CS_ANUAL,11193.19,ok
C3664715.xlsx,IR_CS_ANUAL,30041.9,ok
C3695501.xlsx,IR_CS_ANUAL,10308.93,ok
C4717642.xlsx,IR_CS_ANUAL,10474.37,ok
C4285816.xlsx,IR_CS_ANUAL,15510.76,ok
C4469634.xlsx,IR_CS_ANUAL,34454.88,ok
C3587899.xlsx,IR_CS_ANUAL,2.954.919.999.999.990,ok
C4536907.xlsx,IR_CS_ANUAL,25364.75,ok
C3756677.xlsx,IR_CS_ANUAL,19071.81,ok
C4240655.xlsx,IR_CS_ANUAL,31413.54,ok
C3580582.xlsx,IR_CS_ANUAL,16992.16,ok
C4682541.xlsx,IR_CS_ANUAL,19998.37,ok
C3737932.xlsx,IR_CS_ANUAL,59113.98,ok
C4147213.xlsx,IR_CS_ANUAL,12608.7,ok
C4089322.xlsx,IR_CS_ANUAL,13758.95,ok
C3885728.xlsx,IR_CS_ANUAL,41982.21,ok
C4144994.xlsx,IR_CS_ANUAL,15281.1,ok
C4431718.xlsx,IR_CS_ANUAL,13363.91,ok
C4657207.xlsx,IR_CS_ANUAL,32923.55,ok
C3851926.xlsx,IR_CS_ANUAL,56147.88,ok
C4454594.xlsx,IR_CS_ANUAL,15979.86,ok
C4692324.xlsx,IR_CS_ANUAL,22105.84,ok
C4373793.xlsx,IR_CS_ANUAL,21389.1,ok
C3627656.xlsx,IR_CS_ANUAL,34111.48,ok
C4690766.xlsx,IR_CS_ANUAL,31910.15,ok
C4428819.xlsx,IR_CS_ANUAL,11701.4,ok
C4815463.xlsx,IR_CS_ANUAL,12608.96,ok
C3987869.xlsx,IR_CS_ANUAL,7286.59,ok
C4286604.xlsx,IR_CS_ANUAL,10212.23,ok
C4195050.xlsx,IR_CS_ANUAL,-9.158.100.000.000.000,ok
C3596487.xlsx,IR_CS_ANUAL,14234.27,ok
C4689308.xlsx,IR_CS_ANUAL,3.479.500.999.999.990,ok
C3771657.xlsx,IR_CS_ANUAL,8.424.190.000.000.000,ok
C4386187.xlsx,IR_CS_ANUAL,18869.28,ok
C4534419.xlsx,IR_CS_ANUAL,29498.63,ok
C4587591.xlsx,IR_CS_ANUAL,2.515.280.000.000.000,ok
C4644881.xlsx,IR_CS_ANUAL,25797.72,ok
C4345451.xlsx,IR_CS_ANUAL,8.128.619.999.999.990,ok
C4821038.xlsx,IR_CS_ANUAL,14526.32,ok
C4502890.xlsx,IR_CS_ANUAL,19517.83,ok
C4404360.xlsx,IR_CS_ANUAL,21031.83,ok
C4252832.xlsx,IR_CS_ANUAL,30787.19,ok
C4850462.xlsx,IR_CS_ANUAL,11497.87,ok
C3905607.xlsx,IR_CS_ANUAL,4325.82,ok
C3610614.xlsx,IR_CS_ANUAL,6.638.009.999.999.990,ok
C4673895.xlsx,IR_CS_ANUAL,20116.99,ok
C3748133.xlsx,IR_CS_ANUAL,17156.59,ok
C4354729.xlsx,IR_CS_ANUAL,-3277.12,ok
C3781049.xlsx,IR_CS_ANUAL,12120.9,ok
C5014645.xlsx,IR_CS_ANUAL,25558.91,ok
C3749050.xlsx,IR_CS_ANUAL,14580.33,ok
C4691370.xlsx,IR_CS_ANUAL,29892.8,ok
C4366002.xlsx,IR_CS_ANUAL,8706.25,ok
C4259582.xlsx,IR_CS_ANUAL,12464.72,ok
C4387015.xlsx,IR_CS_ANUAL,24029.27,ok
C4154879.xlsx,IR_CS_ANUAL,11672.52,ok
C5073721.xlsx,IR_CS_ANUAL,11900.67,ok
C4681806.xlsx,IR_CS_ANUAL,19615.45,ok
C4623782.xlsx,IR_CS_ANUAL,35684.84,ok
C3942695.xlsx,IR_CS_ANUAL,2619.82,ok
C3775068.xlsx,IR_CS_ANUAL,4311.85,ok
C3662023.xlsx,IR_CS_ANUAL,16462.07,ok
C4127712.xlsx,IR_CS_ANUAL,14516.54,ok
C3945681.xlsx,IR_CS_ANUAL,52197.21,ok
C4468345.xlsx,IR_CS_ANUAL,17593.68,ok
C4228720.xlsx,IR_CS_ANUAL,42860.23,ok
C4518563.xlsx,IR_CS_ANUAL,2.513.200.000.000.000,ok
C4545369.xlsx,IR_CS_ANUAL,27496.39,ok
C3602996.xlsx,IR_CS_ANUAL,5.271.540.000.000.000,ok
C4523325.xlsx,IR_CS_ANUAL,33387.72,ok
C4315658.xlsx,IR_CS_ANUAL,6.751.889.999.999.990,ok
C4133757.xlsx,IR_CS_ANUAL,28842.75,ok
C4584554.xlsx,IR_CS_ANUAL,20213.96,ok
C4614541.xlsx,IR_CS_ANUAL,13969.76,ok
C4390109.xlsx,IR_CS_ANUAL,10308.48,ok
C4558064.xlsx,IR_CS_ANUAL,-3208.31,ok
C4212485.xlsx,IR_CS_ANUAL,17849.4,ok
C5022695.xlsx,IR_CS_ANUAL,28607.84,ok
C4540968.xlsx,IR_CS_ANUAL,33494.23,ok
C4321378.xlsx,IR_CS_ANUAL,2408.37,ok
C4968797.xlsx,IR_CS_ANUAL,33540.48,ok
C4403548.xlsx,IR_CS_ANUAL,18639.71,ok
C3642203.xlsx,IR_CS_ANUAL,10555.61,ok
C4539293.xlsx,IR_CS_ANUAL,24034.83,ok
C4610362.xlsx,IR_CS_ANUAL,24940.38,ok
C4688200.xlsx,IR_CS_ANUAL,3.632.849.999.999.990,ok
C4564512.xlsx,IR_CS_ANUAL,29898.42,ok
C3846893.xlsx,IR_CS_ANUAL,3.626.089.999.999.990,ok
C4456374.xlsx,IR_CS_ANUAL,12310.1,ok
C4398189.xlsx,IR_CS_ANUAL,29685.97,ok
C4593977.xlsx,IR_CS_ANUAL,37717.97,ok
C4723004.xlsx,IR_CS_ANUAL,4.897.279.999.999.990,ok
C3824201.xlsx,IR_CS_ANUAL,5218.51,ok
C3670278.xlsx,IR_CS_ANUAL,17663.87,ok
C3716288.xlsx,IR_CS_ANUAL,9794.3,ok
C4228472.xlsx,IR_CS_ANUAL,22136.6,ok
C4560376.xlsx,IR_CS_ANUAL,28345.68,ok
C4133549.xlsx,IR_CS_ANUAL,9578.62,ok
C4049739.xlsx,IR_CS_ANUAL,14029.93,ok
C3589820.xlsx,IR_CS_ANUAL,16729.7,ok
C5046402.xlsx,IR_CS_ANUAL,4.326.559.999.999.990,ok
C4514073.xlsx,IR_CS_ANUAL,10432.81,ok
C4629283.xlsx,IR_CS_ANUAL,24711.18,ok
C4582335.xlsx,IR_CS_ANUAL,36184.11,ok
C4425502.xlsx,IR_CS_ANUAL,-1600,ok
C3830762.xlsx,IR_CS_ANUAL,8736.12,ok
C5056326.xlsx,IR_CS_ANUAL,21764.26,ok
C4421439.xlsx,IR_CS_ANUAL,15236.22,ok
C4804682.xlsx,IR_CS_ANUAL,20901.21,ok
C4917430.xlsx,IR_CS_ANUAL,21017.89,ok
C5022801.xlsx,IR_CS_ANUAL,18545.26,ok
C4681711.xlsx,IR_CS_ANUAL,10018.32,ok
C3926641.xlsx,IR_CS_ANUAL,12088.07,ok
C4529012.xlsx,IR_CS_ANUAL,26515.48,ok
C4320665.xlsx,IR_CS_ANUAL,10561.65,ok
C3566994.xlsx,IR_CS_ANUAL,14964.34,ok
C3768740.xlsx,IR_CS_ANUAL,28181.49,ok
C4895626.xlsx,IR_CS_ANUAL,23403.96,ok
C4508304.xlsx,IR_CS_ANUAL,279797.21,ok
C4159423.xlsx,IR_CS_ANUAL,16559.15,ok
C3644962.xlsx,IR_CS_ANUAL,29969.2,ok
C3735081.xlsx,IR_CS_ANUAL,14296.11,ok
C4594227.xlsx,IR_CS_ANUAL,22327.56,ok
C4338919.xlsx,IR_CS_ANUAL,14933,ok
C4336545.xlsx,IR_CS_ANUAL,26466.44,ok
C4280658.xlsx,IR_CS_ANUAL,18709,ok
C4349799.xlsx,IR_CS_ANUAL,14048.56,ok
C3874769.xlsx,IR_CS_ANUAL,18712.87,ok
C5016614.xlsx,IR_CS_ANUAL,36360.93,ok
C4519666.xlsx,IR_CS_ANUAL,14798.83,ok
C4001874.xlsx,IR_CS_ANUAL,12731.55,ok
C4420419.xlsx,IR_CS_ANUAL,27656.27,ok
C4512900.xlsx,IR_CS_ANUAL,3.597.099.999.999.990,ok
C4635158.xlsx,IR_CS_ANUAL,42356.85,ok
C4372024.xlsx,IR_CS_ANUAL,6.626.560.000.000.000,ok
C4528545.xlsx,IR_CS_ANUAL,28107.47,ok
C4311705.xlsx,IR_CS_ANUAL,12582.1,ok
C5221284.xlsx,IR_CS_ANUAL,-726270.23,ok
C4884534.xlsx,IR_CS_ANUAL,10018.66,ok
C3817866.xlsx,IR_CS_ANUAL,16245.6,ok
C4299005.xlsx,IR_CS_ANUAL,21789.46,ok
C5021369.xlsx,IR_CS_ANUAL,27006.6,ok
C4399515.xlsx,IR_CS_ANUAL,7.640.450.000.000.000,ok
C4220175.xlsx,IR_CS_ANUAL,12095.6,ok
C3591080.xlsx,IR_CS_ANUAL,3.723.719.999.999.990,ok
C3723382.xlsx,IR_CS_ANUAL,19249.12,ok
C4668526.xlsx,IR_CS_ANUAL,39791.33,ok
C5039206.xlsx,IR_CS_ANUAL,-5041.63,ok
C4689346.xlsx,IR_CS_ANUAL,-495.76,ok
C4667673.xlsx,IR_CS_ANUAL,30386.66,ok
C4276175.xlsx,IR_CS_ANUAL,16016.18,ok
C3711690.xlsx,IR_CS_ANUAL,27052.57,ok
C4557274.xlsx,IR_CS_ANUAL,25223.69,ok
C4445552.xlsx,IR_CS_ANUAL,13743.55,ok
C3685109.xlsx,IR_CS_ANUAL,34457.66,ok
C3821572.xlsx,IR_CS_ANUAL,9436.92,ok
C4117021.xlsx,IR_CS_ANUAL,24306.3,ok
C3840303.xlsx,IR_CS_ANUAL,14820.26,ok
C4350829.xlsx,IR_CS_ANUAL,18148.22,ok
C4349591.xlsx,IR_CS_ANUAL,-2195.38,ok
C5053909.xlsx,IR_CS_ANUAL,-5.463.259.999.999.990,ok
C4517419.xlsx,IR_CS_ANUAL,27839.08,ok
C4275315.xlsx,IR_CS_ANUAL,10903.31,ok
C4844273.xlsx,IR_CS_ANUAL,32461.89,ok
C4346130.xlsx,IR_CS_ANUAL,32050.46,ok
C4259169.xlsx,IR_CS_ANUAL,29602.78,ok
C4375442.xlsx,IR_CS_ANUAL,25519.3,ok
C4559087.xlsx,IR_CS_ANUAL,3.212.360.000.000.000,ok
C4952793.xlsx,IR_CS_ANUAL,21823.47,ok
C3834899.xlsx,IR_CS_ANUAL,24381.37,ok
C4830432.xlsx,IR_CS_ANUAL,16002.74,ok
C4581508.xlsx,IR_CS_ANUAL,8828.73,ok
C4511326.xlsx,IR_CS_ANUAL,21625.74,ok
C4789035.xlsx,IR_CS_ANUAL,5.886.850.000.000.000,ok
C5001050.xlsx,IR_CS_ANUAL,1.590.049.999.999.990,ok
C4505144.xlsx,IR_CS_ANUAL,39072.89,ok
C4581235.xlsx,IR_CS_ANUAL,36393.95,ok
C5222385.xlsx,IR_CS_ANUAL,251307.41,ok
C4708474.xlsx,IR_CS_ANUAL,8.049.970.000.000.000,ok
C4339380.xlsx,IR_CS_ANUAL,19573.03,ok
C4516403.xlsx,IR_CS_ANUAL,11450.25,ok
C4473035.xlsx,IR_CS_ANUAL,27617.58,ok
C4580376.xlsx,IR_CS_ANUAL,-2995.02,ok
C3875543.xlsx,IR_CS_ANUAL,28662.99,ok
C4444398.xlsx,IR_CS_ANUAL,17528.2,ok
C4252105.xlsx,IR_CS_ANUAL,12408.65,ok
C3905102.xlsx,IR_CS_ANUAL,9313.26,ok
C4578584.xlsx,IR_CS_ANUAL,3945.83,ok
C4006717.xlsx,IR_CS_ANUAL,10997.28,ok
C4783492.xlsx,IR_CS_ANUAL,4.473.529.999.999.990,ok
C4828095.xlsx,IR_CS_ANUAL,20749.96,ok
C4143851.xlsx,IR_CS_ANUAL,44373.87,ok
C4841415.xlsx,IR_CS_ANUAL,3.109.380.000.000.000,ok
C4565067.xlsx,IR_CS_ANUAL,-4375,ok
C4605094.xlsx,IR_CS_ANUAL,18675.17,ok
C4194978.xlsx,IR_CS_ANUAL,11433.81,ok
C4144947.xlsx,IR_CS_ANUAL,15900.56,ok
C5076735.xlsx,IR_CS_ANUAL,1.566.054.000.000.000,ok
C4366841.xlsx,IR_CS_ANUAL,15594.76,ok
C4797595.xlsx,IR_CS_ANUAL,22223.7,ok
C4451898.xlsx,IR_CS_ANUAL,21521.04,ok
C4838008.xlsx,IR_CS_ANUAL,40658.75,ok
C4272976.xlsx,IR_CS_ANUAL,8873.1,ok
C4830843.xlsx,IR_CS_ANUAL,2.046.459.999.999.990,ok
C4373515.xlsx,IR_CS_ANUAL,3709.02,ok
C4912042.xlsx,IR_CS_ANUAL,11288.22,ok
C4729224.xlsx,IR_CS_ANUAL,25731.64,ok
C4605344.xlsx,IR_CS_ANUAL,-4866.64,ok
C4096997.xlsx,IR_CS_ANUAL,7.073.769.999.999.990,ok
C4301353.xlsx,IR_CS_ANUAL,3520.15,ok
C4506729.xlsx,IR_CS_ANUAL,12019.39,ok
C4758597.xlsx,IR_CS_ANUAL,2.868.720.000.000.000,ok
C4126573.xlsx,IR_CS_ANUAL,11547.41,ok
C4133996.xlsx,IR_CS_ANUAL,6310.08,ok
C4053476.xlsx,IR_CS_ANUAL,12759.29,ok
C3632803.xlsx,IR_CS_ANUAL,5672.15,ok
C4201872.xlsx,IR_CS_ANUAL,26515.85,ok
C3912219.xlsx,IR_CS_ANUAL,7477.22,ok
C3708288.xlsx,IR_CS_ANUAL,6993.92,ok
C4525685.xlsx,IR_CS_ANUAL,19552.95,ok
C4466383.xlsx,IR_CS_ANUAL,8144.09,ok
C3865440.xlsx,IR_CS_ANUAL,24798.87,ok
C3891675.xlsx,IR_CS_ANUAL,10096.47,ok
C3950911.xlsx,IR_CS_ANUAL,13898,ok
C4175665.xlsx,IR_CS_ANUAL,20092.01,ok
C4628577.xlsx,IR_CS_ANUAL,25835.62,ok
C4787252.xlsx,IR_CS_ANUAL,13143.27,ok
C3744644.xlsx,IR_CS_ANUAL,32992.49,ok
C4159104.xlsx,IR_CS_ANUAL,14014.69,ok
C5004621.xlsx,IR_CS_ANUAL,6.745.800.000.000.000,ok
C4755840.xlsx,IR_CS_ANUAL,3237.41,ok
C4260945.xlsx,IR_CS_ANUAL,24094.08,ok
C4337568.xlsx,IR_CS_ANUAL,28581.84,ok
C4648563.xlsx,IR_CS_ANUAL,-10725,ok
C4621538.xlsx,IR_CS_ANUAL,18822.83,ok
C4317723.xlsx,IR_CS_ANUAL,26521.91,ok
C4469321.xlsx,IR_CS_ANUAL,13447.08,ok
C4428493.xlsx,IR_CS_ANUAL,10777.7,ok
C4171589.xlsx,IR_CS_ANUAL,15316.99,ok
C4396543.xlsx,IR_CS_ANUAL,15284.46,ok
C4463691.xlsx,IR_CS_ANUAL,5.615.220.000.000.000,ok
C3772975.xlsx,IR_CS_ANUAL,24122.19,ok
C5016576.xlsx,IR_CS_ANUAL,24167.06,ok
C4323960.xlsx,IR_CS_ANUAL,-1458.3,ok
C4557477.xlsx,IR_CS_ANUAL,26855.36,ok
C4510949.xlsx,IR_CS_ANUAL,68629.08,ok
C4003730.xlsx,IR_CS_ANUAL,9830.79,ok
C4364574.xlsx,IR_CS_ANUAL,21475.21,ok
C4407808.xlsx,IR_CS_ANUAL,15750.75,ok
C3931879.xlsx,IR_CS_ANUAL,5.741.450.000.000.000,ok
C4263321.xlsx,IR_CS_ANUAL,12987.48,ok
C4869497.xlsx,IR_CS_ANUAL,12485,ok
C4654051.xlsx,IR_CS_ANUAL,21432.53,ok
C4641226.xlsx,IR_CS_ANUAL,13409.49,ok
C3981879.xlsx,IR_CS_ANUAL,5467.27,ok
C3770115.xlsx,IR_CS_ANUAL,12835.98,ok
C4667603.xlsx,IR_CS_ANUAL,26563.02,ok
C4110322.xlsx,IR_CS_ANUAL,23002.36,ok
C4732941.xlsx,IR_CS_ANUAL,15856.16,ok
C4665581.xlsx,IR_CS_ANUAL,27438.52,ok
C4400732.xlsx,IR_CS_ANUAL,11785.73,ok
C4343499.xlsx,IR_CS_ANUAL,7797.76,ok
C4644450.xlsx,IR_CS_ANUAL,11722.38,ok
C4571312.xlsx,IR_CS_ANUAL,17877.4,ok
C3803062.xlsx,IR_CS_ANUAL,15810.08,ok
C4440296.xlsx,IR_CS_ANUAL,37381.62,ok
C4598377.xlsx,IR_CS_ANUAL,26383.41,ok
C4549029.xlsx,IR_CS_ANUAL,21647.91,ok
C4574278.xlsx,IR_CS_ANUAL,193760.89,ok
C4273528.xlsx,IR_CS_ANUAL,10146.98,ok
C4631391.xlsx,IR_CS_ANUAL,20726.37,ok
C4827484.xlsx,IR_CS_ANUAL,19447.75,ok
C3667098.xlsx,IR_CS_ANUAL,24621.61,ok
C5005722.xlsx,IR_CS_ANUAL,31610.59,ok
C5007027.xlsx,IR_CS_ANUAL,4.008.042.999.999.990,ok
C4785384.xlsx,IR_CS_ANUAL,14968.34,ok
C4409863.xlsx,IR_CS_ANUAL,12430.87,ok
C4544010.xlsx,IR_CS_ANUAL,-7.509.599.999.999.990,ok
C4402061.xlsx,IR_CS_ANUAL,15577.42,ok
C4010719.xlsx,IR_CS_ANUAL,-381.14,ok
C5048130.xlsx,IR_CS_ANUAL,12113.13,ok
C4044512.xlsx,IR_CS_ANUAL,19088.48,ok
C4598125.xlsx,IR_CS_ANUAL,3.416.739.999.999.990,ok
C4343180.xlsx,IR_CS_ANUAL,16240.67,ok
C4132596.xlsx,IR_CS_ANUAL,7583.02,ok
C4437635.xlsx,IR_CS_ANUAL,17658.43,ok
C4618212.xlsx,IR_CS_ANUAL,8686.18,ok
C3997046.xlsx,IR_CS_ANUAL,22787.92,ok
C4645400.xlsx,IR_CS_ANUAL,44954.9,ok
C5220712.xlsx,IR_CS_ANUAL,-56231.29,ok
C3817099.xlsx,IR_CS_ANUAL,13115.87,ok
C4627233.xlsx,IR_CS_ANUAL,29188.55,ok
C3896766.xlsx,IR_CS_ANUAL,8156.5,ok
C3650659.xlsx,IR_CS_ANUAL,13518.27,ok
C4169249.xlsx,IR_CS_ANUAL,30490.65,ok
C4960306.xlsx,IR_CS_ANUAL,9172.76,ok
C3778722.xlsx,IR_CS_ANUAL,11670.08,ok
C5059224.xlsx,IR_CS_ANUAL,121296.44,ok
C3849863.xlsx,IR_CS_ANUAL,21210.89,ok
C5058862.xlsx,IR_CS_ANUAL,14893.58,ok
C4843890.xlsx,IR_CS_ANUAL,10851.5,ok
C3932482.xlsx,IR_CS_ANUAL,20108.74,ok
C4535786.xlsx,IR_CS_ANUAL,20025.44,ok
C4285471.xlsx,IR_CS_ANUAL,11522.41,ok
C3927896.xlsx,IR_CS_ANUAL,8762.54,ok
C3993654.xlsx,IR_CS_ANUAL,3.145.720.000.000.000,ok
C4168365.xlsx,IR_CS_ANUAL,16929.69,ok
C5071337.xlsx,IR_CS_ANUAL,10534.86,ok
C3943961.xlsx,IR_CS_ANUAL,11955.91,ok
C4481516.xlsx,IR_CS_ANUAL,17024.16,ok
C4488414.xlsx,IR_CS_ANUAL,24130.59,ok
C4371926.xlsx,IR_CS_ANUAL,14713.48,ok
C4687471.xlsx,IR_CS_ANUAL,1.717.549.999.999.990,ok
C4698708.xlsx,IR_CS_ANUAL,8624.93,ok
C4553421.xlsx,IR_CS_ANUAL,22354.75,ok
C4632248.xlsx,IR_CS_ANUAL,16802.25,ok
C3702004.xlsx,IR_CS_ANUAL,18746.88,ok
C4237395.xlsx,IR_CS_ANUAL,16051.3,ok
C4531002.xlsx,IR_CS_ANUAL,8373.49,ok
C3652634.xlsx,IR_CS_ANUAL,21178.16,ok
C4520633.xlsx,IR_CS_ANUAL,18118.32,ok
C4648754.xlsx,IR_CS_ANUAL,20818.01,ok
C4477711.xlsx,IR_CS_ANUAL,4.439.410.000.000.000,ok
C3767185.xlsx,IR_CS_ANUAL,8327.36,ok
C3576183.xlsx,IR_CS_ANUAL,-1624.98,ok
C4306210.xlsx,IR_CS_ANUAL,14954.41,ok
C4265461.xlsx,IR_CS_ANUAL,27601.3,ok
C4425549.xlsx,IR_CS_ANUAL,10764.24,ok
C5010407.xlsx,IR_CS_ANUAL,34076.58,ok
C4638193.xlsx,IR_CS_ANUAL,28863.98,ok
C3819970.xlsx,IR_CS_ANUAL,15662.32,ok
C5042229.xlsx,IR_CS_ANUAL,4904.52,ok
C3973119.xlsx,IR_CS_ANUAL,18254.75,ok
C4674423.xlsx,IR_CS_ANUAL,-5543.12,ok
C4310574.xlsx,IR_CS_ANUAL,24698.82,ok
C5014221.xlsx,IR_CS_ANUAL,13305.84,ok
C4790493.xlsx,IR_CS_ANUAL,10559.12,ok
C3579258.xlsx,IR_CS_ANUAL,26277.79,ok
C4425092.xlsx,IR_CS_ANUAL,19030.8,ok
C4413034.xlsx,IR_CS_ANUAL,16474.77,ok
C4161031.xlsx,IR_CS_ANUAL,15996.62,ok
C4640428.xlsx,IR_CS_ANUAL,13215.44,ok
C4495018.xlsx,IR_CS_ANUAL,23819.32,ok
C4635115.xlsx,IR_CS_ANUAL,23235.65,ok
C4448599.xlsx,IR_CS_ANUAL,-2.259.599.999.999.990,ok
C3911334.xlsx,IR_CS_ANUAL,14715.77,ok
C4246146.xlsx,IR_CS_ANUAL,5.26,ok
C4479621.xlsx,IR_CS_ANUAL,13137.93,ok
C4352342.xlsx,IR_CS_ANUAL,8328.78,ok
C4546267.xlsx,IR_CS_ANUAL,4.871.080.000.000.000,ok
C3666928.xlsx,IR_CS_ANUAL,5020.44,ok
C4034814.xlsx,IR_CS_ANUAL,12313.51,ok
C3842652.xlsx,IR_CS_ANUAL,17740.08,ok
C4652314.xlsx,IR_CS_ANUAL,23339.16,ok
