AnoMes,NumContrato,Conta_Nome,Cosif_Nome,ValorDebito,ValorCredito,Movimentacao,GER,IRPJ,CS,PIS,COFINS
999999,4143967,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,334906.20,334906.20,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4146825,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,26090.63,26090.63,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4148140,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,68610.92,68610.92,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4150202,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,92360.22,92360.22,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4151382,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,18523.25,18523.25,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4160097,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,116381.06,116381.06,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4161776,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,7.26,0.00,-7.26,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4163562,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,16614.01,16614.01,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4172114,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,34525.33,34525.33,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4178652,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,349841.37,349841.37,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4179351,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,13334.35,13334.35,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4182491,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,185638.63,185638.63,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4183670,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,199309.66,199309.66,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4187414,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,44743.27,44743.27,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4189039,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,401189.53,401189.53,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4193348,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,62064.06,62064.06,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4195050,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,16948.91,16948.91,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4196116,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,67787.09,67787.09,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4197633,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,149725.35,149725.35,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4201798,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,19417.02,19417.02,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4201955,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,276747.00,276747.00,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4205622,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,72238.62,72238.62,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4205650,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,56236.84,56236.84,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4208978,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,207279.55,207279.55,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4210946,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,18916.64,18916.64,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4211548,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,157990.38,157990.38,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4212316,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,7.33,0.00,-7.33,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4212462,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,65186.09,65186.09,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4212510,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,74551.74,74551.74,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4220569,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,5.76,0.00,-5.76,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4222962,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,9105.77,0.00,-9105.77,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4225525,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,14116.50,14116.50,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4226112,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,29.73,0.00,-29.73,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4227377,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,15706.94,15706.94,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4229249,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,25.30,0.00,-25.30,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4231055,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,6388.12,0.00,-6388.12,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4233003,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,7695.46,0.00,-7695.46,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4238470,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,17737.00,0.00,-17737.00,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4240847,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,27455.96,27455.96,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4245258,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,61641.50,61641.50,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4246146,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,5.26,0.00,-5.26,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4246442,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,9595.65,9595.65,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4248873,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,36.05,0.00,-36.05,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4249685,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,48637.60,48637.60,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4257872,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,10337.46,10337.46,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4261487,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,7.31,0.00,-7.31,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4262765,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,154921.47,154921.47,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4263551,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,12.49,0.00,-12.49,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4266066,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,11232.49,11232.49,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4266307,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.74,0.00,-0.74,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4267106,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,13.94,0.00,-13.94,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4272044,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,27.60,0.00,-27.60,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4272480,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,1.10,0.00,-1.10,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4276553,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,9328.07,9328.07,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4276957,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,40260.56,40260.56,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4277250,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,160326.75,160326.75,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4279696,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,14512.73,0.00,-14512.73,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4280774,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,16564.21,0.00,-16564.21,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4281301,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,56384.21,56384.21,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4282212,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,518738.29,518738.29,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4285122,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,122524.78,122524.78,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4285807,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,5.09,0.00,-5.09,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4288424,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,19054.58,19054.58,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4289450,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,10332.68,0.00,-10332.68,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4289490,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,5205.80,0.00,-5205.80,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4289789,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,7.78,0.00,-7.78,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4289807,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,8631.93,0.00,-8631.93,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4290756,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,44451.28,44451.28,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4291930,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,5.68,0.00,-5.68,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4293303,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,47842.67,47842.67,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4293423,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,23.72,0.00,-23.72,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4296547,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,100704.30,100704.30,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4301152,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,43416.75,43416.75,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4302099,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,12385.26,0.00,-12385.26,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4303495,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,107969.76,107969.76,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4305156,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,49362.12,49362.12,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4308465,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,53833.42,53833.42,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4309090,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,43416.75,43416.75,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4309511,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,70786.74,70786.74,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4312846,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,16670.67,0.00,-16670.67,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4316005,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,6454.86,0.00,-6454.86,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4317381,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,39760.76,39760.76,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4318679,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,8479.37,0.00,-8479.37,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4319886,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,21.08,0.00,-21.08,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4322834,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,101075.94,101075.94,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4323296,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,73639.61,73639.61,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4323960,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,18097.61,18097.61,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4325905,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,1.08,0.00,-1.08,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4327031,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,26.25,0.00,-26.25,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4328970,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,9470.50,0.00,-9470.50,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4332168,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,26459.72,26459.72,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4332382,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,7.97,0.00,-7.97,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4337162,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,14897.52,0.00,-14897.52,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4338069,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,11699.27,0.00,-11699.27,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4339574,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,23732.70,23732.70,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4339661,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,24737.08,24737.08,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4341977,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,9.03,0.00,-9.03,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4343562,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,177036.48,177036.48,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4344507,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,10457.75,10457.75,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4345545,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,20629.65,20629.65,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4346520,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,27369.58,27369.58,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4348318,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,20.30,0.00,-20.30,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4348624,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,20709.62,0.00,-20709.62,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4348714,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,18781.34,0.00,-18781.34,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4349191,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,77287.19,77287.19,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4349591,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,24817.34,24817.34,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4349834,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,11018.67,0.00,-11018.67,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4350369,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,44325.57,44325.57,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4350502,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,156020.37,156020.37,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4352630,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,65315.28,0.00,-65315.28,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4353052,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,124153.65,124153.65,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4354729,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,37858.69,37858.69,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4357383,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,10948.52,0.00,-10948.52,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4358069,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,58983.48,58983.48,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4358818,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,8.30,0.00,-8.30,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4358987,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,13943.39,0.00,-13943.39,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4359601,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,12358.00,12358.00,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4365092,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,23056.65,0.00,-23056.65,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,4365680,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,11755.63,0.00,-11755.63,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,4368043,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,24154.43,0.00,-24154.43,0008,RAIR,RAIR,Sem efeito,Sem efeito
