arquivo,arquivo_completo,aba,valor_ultimo_na_linha,status
C4399423.xlsx,data/output/C4399423.xlsx,IR_CS_ANUAL,0,ok
C4399438.xlsx,data/output/C4399438.xlsx,IR_CS_ANUAL,0,ok
C4399517.xlsx,data/output/C4399517.xlsx,IR_CS_ANUAL,-9.094947017729282e-13,ok
C4399490.xlsx,data/output/C4399490.xlsx,IR_CS_ANUAL,0,ok
C4399515.xlsx,data/output/C4399515.xlsx,IR_CS_ANUAL,0,ok
C4399448.xlsx,data/output/C4399448.xlsx,IR_CS_ANUAL,0,ok
C4399552.xlsx,data/output/C4399552.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4399665.xlsx,data/output/C4399665.xlsx,IR_CS_ANUAL,0,ok
C4399553.xlsx,data/output/C4399553.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4399732.xlsx,data/output/C4399732.xlsx,IR_CS_ANUAL,0,ok
C4399761.xlsx,data/output/C4399761.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4399852.xlsx,data/output/C4399852.xlsx,IR_CS_ANUAL,0,ok
C4399712.xlsx,data/output/C4399712.xlsx,IR_CS_ANUAL,0,ok
C4399878.xlsx,data/output/C4399878.xlsx,IR_CS_ANUAL,0,ok
C4400068.xlsx,data/output/C4400068.xlsx,IR_CS_ANUAL,0,ok
C4399894.xlsx,data/output/C4399894.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4400001.xlsx,data/output/C4400001.xlsx,IR_CS_ANUAL,0,ok
C4400083.xlsx,data/output/C4400083.xlsx,IR_CS_ANUAL,0,ok
C4400104.xlsx,data/output/C4400104.xlsx,IR_CS_ANUAL,0,ok
C4400098.xlsx,data/output/C4400098.xlsx,IR_CS_ANUAL,0,ok
C4400168.xlsx,data/output/C4400168.xlsx,IR_CS_ANUAL,0,ok
C4400136.xlsx,data/output/C4400136.xlsx,IR_CS_ANUAL,0,ok
C4400172.xlsx,data/output/C4400172.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4400233.xlsx,data/output/C4400233.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4400323.xlsx,data/output/C4400323.xlsx,IR_CS_ANUAL,0,ok
C4400338.xlsx,data/output/C4400338.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4400349.xlsx,data/output/C4400349.xlsx,IR_CS_ANUAL,0,ok
C4400414.xlsx,data/output/C4400414.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4400110.xlsx,data/output/C4400110.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4400171.xlsx,data/output/C4400171.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4400449.xlsx,data/output/C4400449.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4400503.xlsx,data/output/C4400503.xlsx,IR_CS_ANUAL,0,ok
C4400594.xlsx,data/output/C4400594.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4400715.xlsx,data/output/C4400715.xlsx,IR_CS_ANUAL,0,ok
C4400650.xlsx,data/output/C4400650.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4400664.xlsx,data/output/C4400664.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4400804.xlsx,data/output/C4400804.xlsx,IR_CS_ANUAL,0,ok
C4400732.xlsx,data/output/C4400732.xlsx,IR_CS_ANUAL,0,ok
C4400886.xlsx,data/output/C4400886.xlsx,IR_CS_ANUAL,0,ok
C4400835.xlsx,data/output/C4400835.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4400965.xlsx,data/output/C4400965.xlsx,IR_CS_ANUAL,6.821210263296962e-13,ok
C4400968.xlsx,data/output/C4400968.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4400982.xlsx,data/output/C4400982.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4400991.xlsx,data/output/C4400991.xlsx,IR_CS_ANUAL,0,ok
C4401045.xlsx,data/output/C4401045.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4401141.xlsx,data/output/C4401141.xlsx,IR_CS_ANUAL,0,ok
C4401092.xlsx,data/output/C4401092.xlsx,IR_CS_ANUAL,0,ok
C4400892.xlsx,data/output/C4400892.xlsx,IR_CS_ANUAL,0,ok
C4401328.xlsx,data/output/C4401328.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4401364.xlsx,data/output/C4401364.xlsx,IR_CS_ANUAL,0,ok
C4401343.xlsx,data/output/C4401343.xlsx,IR_CS_ANUAL,0,ok
C4401381.xlsx,data/output/C4401381.xlsx,IR_CS_ANUAL,0,ok
C4401389.xlsx,data/output/C4401389.xlsx,IR_CS_ANUAL,-1.091393642127514e-11,ok
C4401415.xlsx,data/output/C4401415.xlsx,IR_CS_ANUAL,0,ok
C4401462.xlsx,data/output/C4401462.xlsx,IR_CS_ANUAL,0,ok
C4401423.xlsx,data/output/C4401423.xlsx,IR_CS_ANUAL,1.4551915228366852e-11,ok
C4401504.xlsx,data/output/C4401504.xlsx,IR_CS_ANUAL,0,ok
C4401514.xlsx,data/output/C4401514.xlsx,IR_CS_ANUAL,0,ok
C4401643.xlsx,data/output/C4401643.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4401715.xlsx,data/output/C4401715.xlsx,IR_CS_ANUAL,0,ok
C4401667.xlsx,data/output/C4401667.xlsx,IR_CS_ANUAL,0,ok
C4401705.xlsx,data/output/C4401705.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4401781.xlsx,data/output/C4401781.xlsx,IR_CS_ANUAL,0,ok
C4401727.xlsx,data/output/C4401727.xlsx,IR_CS_ANUAL,0,ok
C4402051.xlsx,data/output/C4402051.xlsx,IR_CS_ANUAL,0,ok
C4402061.xlsx,data/output/C4402061.xlsx,IR_CS_ANUAL,0,ok
C4402071.xlsx,data/output/C4402071.xlsx,IR_CS_ANUAL,0,ok
C4402080.xlsx,data/output/C4402080.xlsx,IR_CS_ANUAL,0,ok
C4402563.xlsx,data/output/C4402563.xlsx,IR_CS_ANUAL,0,ok
C4402147.xlsx,data/output/C4402147.xlsx,IR_CS_ANUAL,0,ok
C4402350.xlsx,data/output/C4402350.xlsx,IR_CS_ANUAL,-5.4569682106375694e-12,ok
C4402564.xlsx,data/output/C4402564.xlsx,IR_CS_ANUAL,0,ok
C4402478.xlsx,data/output/C4402478.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4402580.xlsx,data/output/C4402580.xlsx,IR_CS_ANUAL,0,ok
C4402705.xlsx,data/output/C4402705.xlsx,IR_CS_ANUAL,0,ok
C4402764.xlsx,data/output/C4402764.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4402969.xlsx,data/output/C4402969.xlsx,IR_CS_ANUAL,0,ok
C4402806.xlsx,data/output/C4402806.xlsx,IR_CS_ANUAL,0,ok
C4402717.xlsx,data/output/C4402717.xlsx,IR_CS_ANUAL,-4.547473508864641e-12,ok
C4403001.xlsx,data/output/C4403001.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4402818.xlsx,data/output/C4402818.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4403050.xlsx,data/output/C4403050.xlsx,IR_CS_ANUAL,0,ok
C4403006.xlsx,data/output/C4403006.xlsx,IR_CS_ANUAL,0,ok
C4403051.xlsx,data/output/C4403051.xlsx,IR_CS_ANUAL,0,ok
C4403120.xlsx,data/output/C4403120.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4403164.xlsx,data/output/C4403164.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4403017.xlsx,data/output/C4403017.xlsx,IR_CS_ANUAL,0,ok
C4403183.xlsx,data/output/C4403183.xlsx,IR_CS_ANUAL,0,ok
C4403189.xlsx,data/output/C4403189.xlsx,IR_CS_ANUAL,0,ok
C4403191.xlsx,data/output/C4403191.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4403224.xlsx,data/output/C4403224.xlsx,IR_CS_ANUAL,0,ok
C4403223.xlsx,data/output/C4403223.xlsx,IR_CS_ANUAL,0,ok
C4403304.xlsx,data/output/C4403304.xlsx,IR_CS_ANUAL,0,ok
C4403252.xlsx,data/output/C4403252.xlsx,IR_CS_ANUAL,0,ok
C4403282.xlsx,data/output/C4403282.xlsx,IR_CS_ANUAL,0,ok
C4403352.xlsx,data/output/C4403352.xlsx,IR_CS_ANUAL,0,ok
C4403376.xlsx,data/output/C4403376.xlsx,IR_CS_ANUAL,0,ok
C4403474.xlsx,data/output/C4403474.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4403562.xlsx,data/output/C4403562.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4403496.xlsx,data/output/C4403496.xlsx,IR_CS_ANUAL,0,ok
C4403570.xlsx,data/output/C4403570.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4403444.xlsx,data/output/C4403444.xlsx,IR_CS_ANUAL,0,ok
C4403573.xlsx,data/output/C4403573.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4403605.xlsx,data/output/C4403605.xlsx,IR_CS_ANUAL,-2.7284841053187847e-12,ok
C4403681.xlsx,data/output/C4403681.xlsx,IR_CS_ANUAL,0,ok
C4403612.xlsx,data/output/C4403612.xlsx,IR_CS_ANUAL,0,ok
C4403835.xlsx,data/output/C4403835.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4403845.xlsx,data/output/C4403845.xlsx,IR_CS_ANUAL,0,ok
C4403855.xlsx,data/output/C4403855.xlsx,IR_CS_ANUAL,0,ok
C4403682.xlsx,data/output/C4403682.xlsx,IR_CS_ANUAL,0,ok
C4403548.xlsx,data/output/C4403548.xlsx,IR_CS_ANUAL,0,ok
C4403874.xlsx,data/output/C4403874.xlsx,IR_CS_ANUAL,0,ok
C4403867.xlsx,data/output/C4403867.xlsx,IR_CS_ANUAL,0,ok
C4403896.xlsx,data/output/C4403896.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4403894.xlsx,data/output/C4403894.xlsx,IR_CS_ANUAL,0,ok
C4404191.xlsx,data/output/C4404191.xlsx,IR_CS_ANUAL,0,ok
C4403994.xlsx,data/output/C4403994.xlsx,IR_CS_ANUAL,0,ok
C4403932.xlsx,data/output/C4403932.xlsx,IR_CS_ANUAL,0,ok
C4404224.xlsx,data/output/C4404224.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4404334.xlsx,data/output/C4404334.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4404235.xlsx,data/output/C4404235.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4404325.xlsx,data/output/C4404325.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4404360.xlsx,data/output/C4404360.xlsx,IR_CS_ANUAL,0,ok
C4404305.xlsx,data/output/C4404305.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4404411.xlsx,data/output/C4404411.xlsx,IR_CS_ANUAL,0,ok
C4404679.xlsx,data/output/C4404679.xlsx,IR_CS_ANUAL,0,ok
C4404676.xlsx,data/output/C4404676.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4404707.xlsx,data/output/C4404707.xlsx,IR_CS_ANUAL,0,ok
C4404745.xlsx,data/output/C4404745.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4404751.xlsx,data/output/C4404751.xlsx,IR_CS_ANUAL,0,ok
C4404801.xlsx,data/output/C4404801.xlsx,IR_CS_ANUAL,0,ok
C4404692.xlsx,data/output/C4404692.xlsx,IR_CS_ANUAL,0,ok
C4404923.xlsx,data/output/C4404923.xlsx,IR_CS_ANUAL,0,ok
C4405038.xlsx,data/output/C4405038.xlsx,IR_CS_ANUAL,0,ok
C4405099.xlsx,data/output/C4405099.xlsx,IR_CS_ANUAL,0,ok
C4405242.xlsx,data/output/C4405242.xlsx,IR_CS_ANUAL,0,ok
C4405280.xlsx,data/output/C4405280.xlsx,IR_CS_ANUAL,0,ok
C4405266.xlsx,data/output/C4405266.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4405362.xlsx,data/output/C4405362.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4405403.xlsx,data/output/C4405403.xlsx,IR_CS_ANUAL,0,ok
C4405559.xlsx,data/output/C4405559.xlsx,IR_CS_ANUAL,0,ok
C4405404.xlsx,data/output/C4405404.xlsx,IR_CS_ANUAL,0,ok
C4405682.xlsx,data/output/C4405682.xlsx,IR_CS_ANUAL,0,ok
C4405700.xlsx,data/output/C4405700.xlsx,IR_CS_ANUAL,0,ok
C4405495.xlsx,data/output/C4405495.xlsx,IR_CS_ANUAL,0,ok
C4405538.xlsx,data/output/C4405538.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4405911.xlsx,data/output/C4405911.xlsx,IR_CS_ANUAL,0,ok
C4405888.xlsx,data/output/C4405888.xlsx,IR_CS_ANUAL,-5.4569682106375694e-12,ok
C4405821.xlsx,data/output/C4405821.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4405832.xlsx,data/output/C4405832.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4405980.xlsx,data/output/C4405980.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4405988.xlsx,data/output/C4405988.xlsx,IR_CS_ANUAL,0,ok
C4406166.xlsx,data/output/C4406166.xlsx,IR_CS_ANUAL,0,ok
C4406206.xlsx,data/output/C4406206.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4406217.xlsx,data/output/C4406217.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4406260.xlsx,data/output/C4406260.xlsx,IR_CS_ANUAL,0,ok
C4406037.xlsx,data/output/C4406037.xlsx,IR_CS_ANUAL,0,ok
C4406312.xlsx,data/output/C4406312.xlsx,IR_CS_ANUAL,0,ok
C4406350.xlsx,data/output/C4406350.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4406369.xlsx,data/output/C4406369.xlsx,IR_CS_ANUAL,0,ok
C4406363.xlsx,data/output/C4406363.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4406407.xlsx,data/output/C4406407.xlsx,IR_CS_ANUAL,0,ok
C4406454.xlsx,data/output/C4406454.xlsx,IR_CS_ANUAL,0,ok
C4406357.xlsx,data/output/C4406357.xlsx,IR_CS_ANUAL,5.4569682106375694e-12,ok
C4406482.xlsx,data/output/C4406482.xlsx,IR_CS_ANUAL,0,ok
C4406484.xlsx,data/output/C4406484.xlsx,IR_CS_ANUAL,-4.547473508864641e-13,ok
C4406526.xlsx,data/output/C4406526.xlsx,IR_CS_ANUAL,0,ok
C4406516.xlsx,data/output/C4406516.xlsx,IR_CS_ANUAL,1.4551915228366852e-11,ok
C4406555.xlsx,data/output/C4406555.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4406547.xlsx,data/output/C4406547.xlsx,IR_CS_ANUAL,0,ok
C4406567.xlsx,data/output/C4406567.xlsx,IR_CS_ANUAL,0,ok
C4406606.xlsx,data/output/C4406606.xlsx,IR_CS_ANUAL,0,ok
C4406577.xlsx,data/output/C4406577.xlsx,IR_CS_ANUAL,0,ok
C4406791.xlsx,data/output/C4406791.xlsx,IR_CS_ANUAL,0,ok
C4406768.xlsx,data/output/C4406768.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4406656.xlsx,data/output/C4406656.xlsx,IR_CS_ANUAL,0,ok
C4406825.xlsx,data/output/C4406825.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4406919.xlsx,data/output/C4406919.xlsx,IR_CS_ANUAL,0,ok
C4406922.xlsx,data/output/C4406922.xlsx,IR_CS_ANUAL,0,ok
C4406709.xlsx,data/output/C4406709.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4407050.xlsx,data/output/C4407050.xlsx,IR_CS_ANUAL,0,ok
C4406974.xlsx,data/output/C4406974.xlsx,IR_CS_ANUAL,0,ok
C4406970.xlsx,data/output/C4406970.xlsx,IR_CS_ANUAL,0,ok
C4407015.xlsx,data/output/C4407015.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4407043.xlsx,data/output/C4407043.xlsx,IR_CS_ANUAL,0,ok
C4407052.xlsx,data/output/C4407052.xlsx,IR_CS_ANUAL,0,ok
C4407059.xlsx,data/output/C4407059.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4407091.xlsx,data/output/C4407091.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4407145.xlsx,data/output/C4407145.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4407149.xlsx,data/output/C4407149.xlsx,IR_CS_ANUAL,0,ok
C4407154.xlsx,data/output/C4407154.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4407069.xlsx,data/output/C4407069.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4407267.xlsx,data/output/C4407267.xlsx,IR_CS_ANUAL,0,ok
C4407246.xlsx,data/output/C4407246.xlsx,IR_CS_ANUAL,0,ok
C4407294.xlsx,data/output/C4407294.xlsx,IR_CS_ANUAL,0,ok
C4407418.xlsx,data/output/C4407418.xlsx,IR_CS_ANUAL,0,ok
C4407456.xlsx,data/output/C4407456.xlsx,IR_CS_ANUAL,0,ok
C4407346.xlsx,data/output/C4407346.xlsx,IR_CS_ANUAL,0,ok
C4407462.xlsx,data/output/C4407462.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4407493.xlsx,data/output/C4407493.xlsx,IR_CS_ANUAL,0,ok
C4407511.xlsx,data/output/C4407511.xlsx,IR_CS_ANUAL,0,ok
C4407729.xlsx,data/output/C4407729.xlsx,IR_CS_ANUAL,9404.710000000005,ok
C4407528.xlsx,data/output/C4407528.xlsx,IR_CS_ANUAL,-1.4551915228366852e-11,ok
C4407604.xlsx,data/output/C4407604.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4407566.xlsx,data/output/C4407566.xlsx,IR_CS_ANUAL,0,ok
C4407683.xlsx,data/output/C4407683.xlsx,IR_CS_ANUAL,0,ok
C4407808.xlsx,data/output/C4407808.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4407844.xlsx,data/output/C4407844.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4407847.xlsx,data/output/C4407847.xlsx,IR_CS_ANUAL,0,ok
C4407872.xlsx,data/output/C4407872.xlsx,IR_CS_ANUAL,0,ok
C4408016.xlsx,data/output/C4408016.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4408151.xlsx,data/output/C4408151.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4407974.xlsx,data/output/C4407974.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4408161.xlsx,data/output/C4408161.xlsx,IR_CS_ANUAL,0,ok
C4408112.xlsx,data/output/C4408112.xlsx,IR_CS_ANUAL,0,ok
C4408168.xlsx,data/output/C4408168.xlsx,IR_CS_ANUAL,0,ok
C4408202.xlsx,data/output/C4408202.xlsx,IR_CS_ANUAL,0,ok
C4408179.xlsx,data/output/C4408179.xlsx,IR_CS_ANUAL,0,ok
C4408204.xlsx,data/output/C4408204.xlsx,IR_CS_ANUAL,0,ok
C4408208.xlsx,data/output/C4408208.xlsx,IR_CS_ANUAL,0,ok
C4408293.xlsx,data/output/C4408293.xlsx,IR_CS_ANUAL,0,ok
C4408384.xlsx,data/output/C4408384.xlsx,IR_CS_ANUAL,0,ok
C4408226.xlsx,data/output/C4408226.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4408453.xlsx,data/output/C4408453.xlsx,IR_CS_ANUAL,0,ok
C4408473.xlsx,data/output/C4408473.xlsx,IR_CS_ANUAL,0,ok
C4408457.xlsx,data/output/C4408457.xlsx,IR_CS_ANUAL,0,ok
C4408494.xlsx,data/output/C4408494.xlsx,IR_CS_ANUAL,0,ok
C4408412.xlsx,data/output/C4408412.xlsx,IR_CS_ANUAL,-9.094947017729282e-13,ok
C4408557.xlsx,data/output/C4408557.xlsx,IR_CS_ANUAL,0,ok
C4408563.xlsx,data/output/C4408563.xlsx,IR_CS_ANUAL,0,ok
C4408585.xlsx,data/output/C4408585.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4408573.xlsx,data/output/C4408573.xlsx,IR_CS_ANUAL,0,ok
C4408717.xlsx,data/output/C4408717.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4408643.xlsx,data/output/C4408643.xlsx,IR_CS_ANUAL,0,ok
C4408594.xlsx,data/output/C4408594.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4408531.xlsx,data/output/C4408531.xlsx,IR_CS_ANUAL,0,ok
C4408736.xlsx,data/output/C4408736.xlsx,IR_CS_ANUAL,0,ok
C4408739.xlsx,data/output/C4408739.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4408791.xlsx,data/output/C4408791.xlsx,IR_CS_ANUAL,0,ok
C4408754.xlsx,data/output/C4408754.xlsx,IR_CS_ANUAL,0,ok
C4408772.xlsx,data/output/C4408772.xlsx,IR_CS_ANUAL,0,ok
C4408924.xlsx,data/output/C4408924.xlsx,IR_CS_ANUAL,0,ok
C4408834.xlsx,data/output/C4408834.xlsx,IR_CS_ANUAL,0,ok
C4409043.xlsx,data/output/C4409043.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4408974.xlsx,data/output/C4408974.xlsx,IR_CS_ANUAL,0,ok
C4409180.xlsx,data/output/C4409180.xlsx,IR_CS_ANUAL,0,ok
C4409058.xlsx,data/output/C4409058.xlsx,IR_CS_ANUAL,0,ok
C4409141.xlsx,data/output/C4409141.xlsx,IR_CS_ANUAL,0,ok
C4409198.xlsx,data/output/C4409198.xlsx,IR_CS_ANUAL,0,ok
C4409184.xlsx,data/output/C4409184.xlsx,IR_CS_ANUAL,0,ok
C4409228.xlsx,data/output/C4409228.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4409287.xlsx,data/output/C4409287.xlsx,IR_CS_ANUAL,0,ok
C4409285.xlsx,data/output/C4409285.xlsx,IR_CS_ANUAL,0,ok
C4409426.xlsx,data/output/C4409426.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4409397.xlsx,data/output/C4409397.xlsx,IR_CS_ANUAL,0,ok
C4409372.xlsx,data/output/C4409372.xlsx,IR_CS_ANUAL,0,ok
C4409400.xlsx,data/output/C4409400.xlsx,IR_CS_ANUAL,0,ok
C4409433.xlsx,data/output/C4409433.xlsx,IR_CS_ANUAL,0,ok
C4409504.xlsx,data/output/C4409504.xlsx,IR_CS_ANUAL,5.4569682106375694e-12,ok
C4409468.xlsx,data/output/C4409468.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4409553.xlsx,data/output/C4409553.xlsx,IR_CS_ANUAL,-5.4569682106375694e-12,ok
C4409624.xlsx,data/output/C4409624.xlsx,IR_CS_ANUAL,0,ok
C4409652.xlsx,data/output/C4409652.xlsx,IR_CS_ANUAL,0,ok
C4409631.xlsx,data/output/C4409631.xlsx,IR_CS_ANUAL,0,ok
C4409567.xlsx,data/output/C4409567.xlsx,IR_CS_ANUAL,0,ok
C4409707.xlsx,data/output/C4409707.xlsx,IR_CS_ANUAL,0,ok
C4409797.xlsx,data/output/C4409797.xlsx,IR_CS_ANUAL,0,ok
C4409784.xlsx,data/output/C4409784.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4409737.xlsx,data/output/C4409737.xlsx,IR_CS_ANUAL,0,ok
C4409828.xlsx,data/output/C4409828.xlsx,IR_CS_ANUAL,0,ok
C4409869.xlsx,data/output/C4409869.xlsx,IR_CS_ANUAL,0,ok
C4409863.xlsx,data/output/C4409863.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4409824.xlsx,data/output/C4409824.xlsx,IR_CS_ANUAL,0,ok
C4409973.xlsx,data/output/C4409973.xlsx,IR_CS_ANUAL,0,ok
C4409886.xlsx,data/output/C4409886.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4410001.xlsx,data/output/C4410001.xlsx,IR_CS_ANUAL,0,ok
C4410009.xlsx,data/output/C4410009.xlsx,IR_CS_ANUAL,0,ok
C4410065.xlsx,data/output/C4410065.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4409936.xlsx,data/output/C4409936.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4410012.xlsx,data/output/C4410012.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4410120.xlsx,data/output/C4410120.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4410135.xlsx,data/output/C4410135.xlsx,IR_CS_ANUAL,0,ok
C4410105.xlsx,data/output/C4410105.xlsx,IR_CS_ANUAL,0,ok
C4410168.xlsx,data/output/C4410168.xlsx,IR_CS_ANUAL,0,ok
C4410163.xlsx,data/output/C4410163.xlsx,IR_CS_ANUAL,0,ok
C4410280.xlsx,data/output/C4410280.xlsx,IR_CS_ANUAL,0,ok
C4410337.xlsx,data/output/C4410337.xlsx,IR_CS_ANUAL,0,ok
C4410285.xlsx,data/output/C4410285.xlsx,IR_CS_ANUAL,0,ok
C4410396.xlsx,data/output/C4410396.xlsx,IR_CS_ANUAL,0,ok
C4410467.xlsx,data/output/C4410467.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4410458.xlsx,data/output/C4410458.xlsx,IR_CS_ANUAL,0,ok
C4410725.xlsx,data/output/C4410725.xlsx,IR_CS_ANUAL,0,ok
C4410736.xlsx,data/output/C4410736.xlsx,IR_CS_ANUAL,5.4569682106375694e-12,ok
C4410543.xlsx,data/output/C4410543.xlsx,IR_CS_ANUAL,0,ok
C4410916.xlsx,data/output/C4410916.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4410772.xlsx,data/output/C4410772.xlsx,IR_CS_ANUAL,0,ok
C4410988.xlsx,data/output/C4410988.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4410924.xlsx,data/output/C4410924.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4411082.xlsx,data/output/C4411082.xlsx,IR_CS_ANUAL,0,ok
C4411269.xlsx,data/output/C4411269.xlsx,IR_CS_ANUAL,0,ok
C4411100.xlsx,data/output/C4411100.xlsx,IR_CS_ANUAL,0,ok
C4411348.xlsx,data/output/C4411348.xlsx,IR_CS_ANUAL,0,ok
C4411330.xlsx,data/output/C4411330.xlsx,IR_CS_ANUAL,0,ok
C4411475.xlsx,data/output/C4411475.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4411451.xlsx,data/output/C4411451.xlsx,IR_CS_ANUAL,0,ok
C4411499.xlsx,data/output/C4411499.xlsx,IR_CS_ANUAL,0,ok
C4411512.xlsx,data/output/C4411512.xlsx,IR_CS_ANUAL,0,ok
C4411615.xlsx,data/output/C4411615.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4411617.xlsx,data/output/C4411617.xlsx,IR_CS_ANUAL,0,ok
C4411621.xlsx,data/output/C4411621.xlsx,IR_CS_ANUAL,0,ok
C4411632.xlsx,data/output/C4411632.xlsx,IR_CS_ANUAL,0,ok
C4411658.xlsx,data/output/C4411658.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4411764.xlsx,data/output/C4411764.xlsx,IR_CS_ANUAL,0,ok
C4411746.xlsx,data/output/C4411746.xlsx,IR_CS_ANUAL,0,ok
C4411639.xlsx,data/output/C4411639.xlsx,IR_CS_ANUAL,0,ok
